34. CHEMICAL,40. CLASSIFICATION,41. METAL,43. CARCINOGEN,44. PBT,45. PFAS,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,88. 6.2 - M26,91. OFF-SITE RECYCLED TOTAL,94. OFF-SITE ENERGY RECOVERY T,101. OFF-SITE TREATED TOTAL,103. 6.2 - TOTAL TRANSFER
Nonylphenol Ethoxylates,TRI,NO,NO,NO,NO,Pounds,72271.400207,11594.51388,2587.5,0.0,0.0,0.0,0.0,173538.18,0.0,125.0,0.0,0.0,44000.0,0.0,304116.594087,129086.927336,124290.675464,0.0,394.76,0.0,0.0,0.0,0.0,0.0,61456.4338,25832.477199999998,0.04,0.0,44825.353,5977.0,74016.28,1966.8,3609.8,64934.090899999996,255369.57526399998,665507.7375
Norflurazon,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4654.0,0.0,4654.0
Octachlorostyrene,PBT,NO,NO,YES,NO,Pounds,0.0,0.0,0.0123,0.0,0.0,0.0,0.0,0.0,66.4,0.0,0.0,0.0,219.55,0.0,285.9623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.415
"Octanoyl fluoride, pentadecafluoro-",TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oryzalin,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Osmium tetroxide,TRI,NO,NO,NO,NO,Pounds,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxadiazon,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,11.1
Oxyfluorfen,TRI,NO,NO,NO,NO,Pounds,0.37,2.27,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4980.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.0,2340.26,8396.720000000001
Ozone,TRI,NO,NO,NO,NO,Pounds,13740.9,797865.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811606.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraldehyde,TRI,NO,NO,NO,NO,Pounds,6.132,38.13,0.0,0.0,0.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,19044.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Paraquat dichloride,TRI,NO,NO,NO,NO,Pounds,250.0,250.0,0.0,0.0,0.0,0.0,0.0,17400.0,0.0,0.0,0.0,0.0,0.0,0.0,17900.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,3919.0,34322.0
Parathion,TRI,NO,YES,NO,NO,Pounds,0.10203000000000001,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25203000000000003,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014
Pendimethalin,PBT,NO,NO,YES,NO,Pounds,3294.037227,43.480011,5.06,0.0,0.0,0.0,0.0,751.53,0.0,1841.0,0.0,0.0,0.0043,0.0,5935.111538,0.004,0.03,0.0,0.008,0.0,0.0,0.0,0.0,0.0,16275.59,0.009,34.0,0.0,0.0,0.0,0.0,990.0,990.0,2431.0,147417.11,167147.721
Pentachlorobenzene,PBT,NO,NO,YES,NO,Pounds,0.4302,36.59,144.7021,0.0,23.0,0.0018,0.0,28.451,879.461,0.0,0.0,0.0,0.0,0.0,1112.6361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3609999999999998,0.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18829.84,18833.02
Pentachloroethane,TRI,NO,NO,NO,NO,Pounds,1634.712,55.330000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.0420000000001,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,220.307,0.0,0.0,0.0,0.0,566.0,190692.0,190692.0,0.0,1389859.76,1581338.0729999999
Pentachlorophenol,TRI,NO,YES,NO,NO,Pounds,39.131,17.15,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.281,11.95,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,0.0,0.0,0.0,0.0,0.0,1619.0,1619.0,4634.0,264100.66,275907.61
Pentobarbital sodium,TRI,NO,NO,NO,NO,Pounds,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6373.0,0.0,6373.0
Peracetic acid,TRI,NO,NO,NO,NO,Pounds,243800.535,11540.630000000001,2197.52,0.0,0.0,0.0,0.0,0.0,0.0,2244.0,0.0,1700.0,0.0,738.0,262220.685,133103.81704,863730.64096,0.0,391.015,0.0,0.0,0.0,0.0,0.0,10.36,0.017,2295.73,0.0,543.0,250.0,3265.68,596.0,596.0,0.0,1023522.25096,1163977.87
Perfluorodecanoic acid,TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Perfluorododecanoic acid,TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Perfluorohexanesulfonic acid,TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Perfluorononanoic acid,TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Perfluorooctane sulfonic acid,TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12308.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9561.55,21870.0
Perfluorooctanoic acid,TRI,NO,YES,NO,YES,Pounds,2.51,1.33,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.02,242.02
Perfluorooctyl iodide,TRI,NO,NO,NO,YES,Pounds,1.0,380.7,65.0,0.0,0.0,0.0,0.0,5468.72,0.0,0.0,0.0,0.0,0.0,0.0,5915.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490228.0,490228.0,0.0,693.1424,490921.1424
Perfluorotetradecanoic acid,TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Permethrin,TRI,NO,NO,NO,NO,Pounds,10.60001,7.97,0.0,0.0,0.0,0.0,0.0,15895.4,0.0,0.0,0.0,0.0,0.0,0.0,15913.97001,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.0,10945.0,12466.0
Phenanthrene,TRI,NO,NO,NO,NO,Pounds,12913.542108,28113.40834,329.1736,0.0,271.474,0.0,0.0,1506.63,29247.0,2.001,0.0,0.0,136.0,77.0462,72596.275248,83.8,130.20499999999998,0.0,3.014,0.0,0.0,0.0,0.0,0.0,12467.619999999999,4346.7336,3.538,431.1,15702.0,24.55,14.09,158685.819,158685.819,30241.480000000003,73818.352,295834.1966
Phenol,TRI,NO,NO,NO,NO,Pounds,553981.5079,2591703.67326,26692.500676,0.0,1267534.99,0.0,0.0,120371.40000000001,7104.919187,272.69,0.0,0.0,4592.37,40.038399999999996,4572294.089423,94670.683819,946709.563921,0.0,89344.296,0.0,0.0,0.0,1.69,0.0,677238.434,220653.56540000002,89.9724,16587.96,91743.6,18055.13,422.7,523314.9,551170.01,2311611.299,3137278.822121,7210201.99474
Phenolphthalein,TRI,NO,YES,NO,NO,Pounds,5.0,5.0,0.0,0.0,0.0,0.0,0.0,10528.0,0.0,0.0,0.0,0.0,0.0,0.0,10538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phenothrin,TRI,NO,NO,NO,NO,Pounds,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,463.0
Phenytoin,TRI,NO,YES,NO,NO,Pounds,0.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phosgene,TRI,NO,NO,NO,NO,Pounds,4370.34,1320.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5691.32,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.14,101.14
Phosphine,TRI,NO,NO,NO,NO,Pounds,1.0,4377.4,7.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4385.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,541.0
"Phosphonic acid, perfluoro-C6-12-alkyl derivs.",TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phosphorus (yellow or white),TRI,NO,NO,NO,NO,Pounds,36.72,872.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3958.0,4867.35,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09,986.799,0.0,0.0,0.0,0.0,0.0,3900.0,129294.0,0.0,15869.32,146158.479
Phthalic anhydride,TRI,NO,NO,NO,NO,Pounds,66306.35213,132412.57767,27.0,0.0,36306.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,235052.9298,45.870000000000005,24608.129999999997,0.0,435.027,0.0,0.0,0.0,0.0,1.0,28554.9,9464.43,0.0,14259.0,8261.0,1471.0,226.0,9685.0,9686.0,461005.0,708596.93,1243681.157
Picloram,TRI,NO,NO,NO,NO,Pounds,0.0,447.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14412.0,14438.0
Picric acid,TRI,NO,NO,NO,NO,Pounds,0.1,0.1,0.0,0.0,80469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80469.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
Piperonyl butoxide,TRI,NO,NO,NO,NO,Pounds,8.33,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,7805.0,8438.0
Pirimiphos-methyl,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Poly(difluoromethylene), α,α'-[phosphinicobis(oxy-2,1-ethanediyl)]bis[ω-fluoro-, ammonium salt",TRI,NO,NO,NO,YES,Pounds,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Poly(difluoromethylene), α-fluoro-ω-[2-(phosphonooxy)ethyl]-, diammonium salt",TRI,NO,NO,NO,YES,Pounds,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Poly(difluoromethylene), α-fluoro-ω-[2-[(1-oxo-2-propenyl)oxy]ethyl]-, homopolymer",TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3660.0
"Poly(oxy-1,2-ethanediyl), α-[2-[ethyl[(heptadecafluorooctyl)sulfonyl]amino]ethyl]-ω-hydroxy-",TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2874.0
"Poly(oxy-1,2-ethanediyl), α-[2-[ethyl[(pentadecafluoroheptyl)sulfonyl]amino]ethyl]-ω-methoxy-",TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Poly(oxy-1,2-ethanediyl), α-hydro-ω-hydroxy-, ether with α-fluoro-ω-(2-hydroxyethyl)poly(difluoromethylene) (1:1)",TRI,NO,NO,NO,YES,Pounds,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,132.0,0.0,0.0,132.0
"Poly[oxy(methyl-1,2-ethanediyl)], α-[2-[ethyl[(heptadecafluorooctyl)sulfonyl]amino]ethyl]-ω-hydroxy-",TRI,NO,NO,NO,YES,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polybrominated biphenyls,TRI,NO,YES,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894.0,0.0,0.0,0.0,0.0,0.0,0.0,1894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polychlorinated alkanes (C10-C13),TRI,NO,NO,NO,NO,Pounds,0.0,9.649999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,209.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,0.0,0.0,190.0,0.0,0.0,4864.0,39316.0,0.0,3888.0,43898.0
Polychlorinated biphenyls,PBT,NO,YES,YES,NO,Pounds,26.918283,4.2360120000000006,1.4001,0.0,0.19,0.0,0.0,2953486.5367799997,4412.8646,0.0,0.0,0.0,149.44,1691404.16,4649485.745775,0.646552,0.053048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.199161,89274.205,13.0,1.08,1806.11,0.0,0.14,5731.74,5747.7,6939.48,410238.292048,514432.852761
Polycyclic aromatic compounds,PBT,NO,YES,YES,NO,Pounds,75063.772155,177591.636588,5620.846158,0.0,20013.0,0.02,0.0,64457.65,82188.76699999999,78.66,0.0,0.0,1261.97,11585.376691,437861.698594,620.2854920000001,346.509441,0.0,4.237,0.0,0.0,0.0,9.790000000000001,0.0,135627.366118,33701.023,1038.672,5069.72801,143915.301334,1099.295053,807.640686,1755254.80344,1762259.50555,217013.21553,331987.575237,2648496.72991
Potassium N-methyldithiocarbamate,TRI,NO,NO,NO,NO,Pounds,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,389.0
Potassium bromate,TRI,NO,YES,NO,NO,Pounds,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3
Potassium dimethyldithiocarbamate,TRI,NO,NO,NO,NO,Pounds,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
Potassium perfluorooctanesulfonate,TRI,NO,NO,NO,YES,Pounds,0.0,0.2,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prometryn,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pronamide,TRI,NO,NO,NO,NO,Pounds,0.004,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Propachlor,TRI,NO,NO,NO,NO,Pounds,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,248.05
Propanil,TRI,NO,NO,NO,NO,Pounds,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14794.24,0.0,0.0,36090.0,0.0,0.0,0.0,0.0,0.0,494.76,0.0,51379.0
Propargite,TRI,NO,NO,NO,NO,Pounds,307.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12259.0,12259.0
Propargyl alcohol,TRI,NO,NO,NO,NO,Pounds,346.91859999999997,149.8774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.796,24.0,30762.5,0.0,0.005,0.0,0.0,0.0,0.0,0.0,80.3076,10.4454,0.0,0.0,0.0,2.2,0.0,0.0,0.0,36.1828,31282.4135,31435.5543
Propiconazole,TRI,NO,NO,NO,NO,Pounds,1156.3,1435.18,1179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3770.48,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22792.510000000002,265.84,0.0,0.0,0.0,0.0,206.0,8981.15,8981.15,2387.5,1843.08,36476.4
Propionaldehyde,TRI,NO,NO,NO,NO,Pounds,37837.72,114862.97,19727.05,0.0,80987.7,0.0,0.0,0.0,26.74,1.0,0.0,0.0,0.0,5.0,253448.18,4131.81,47448.19,0.0,48065.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10827.35,61810.3,125284.45999999999
Propoxur,TRI,NO,NO,NO,NO,Pounds,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Propylene,TRI,NO,NO,NO,NO,Pounds,2732588.91005,4229892.3231,85.3,0.0,24000.0,0.0,0.0,0.0,608.0,54.0,0.0,0.0,0.0,105.1222,6987333.65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,51.0,0.0,0.0,0.0,15.0,19.4,3136.2,4977.8,2632738.17,3261006.0,5898812.37
Propylene oxide,TRI,NO,YES,NO,NO,Pounds,70362.64405,223485.802466,1288.0,0.0,23645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,318809.446516,10431.8217,104937.10829999999,0.0,1901.0,0.0,0.0,0.0,0.0,0.0,120.75999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,142520.8,173639.3083,328614.69
Propyleneimine,TRI,NO,YES,NO,NO,Pounds,550.3,432.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pyridine,TRI,NO,YES,NO,NO,Pounds,6474.9349999999995,19799.178,63.0,0.0,528054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554391.113,2430.24112,24297.77288,0.0,0.11,0.0,0.0,0.0,0.0,0.0,719.33,1787.222,0.0,0.0,296.0,4744.25,6.0,16946.04,18469.88,653972.48,569158.49388,1251584.007
Quinoline,TRI,NO,YES,NO,NO,Pounds,132.2601,209.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.2627,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15859.5264,11.5718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7703.6559,195256.0349,218831.789
Quinone,TRI,NO,NO,NO,NO,Pounds,7.6499999999999995,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,9.0,105.0
